movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn
20040661,섹스 이즈 코메디,Sex Is Comedy,94.0,2002.0,20040916,개봉,장편,프랑스,코미디,,까트린느 브레이야,Catherine Breillat,그레고리 콜린,Gregoire Colin,18세관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd
20040534,못말리는 이혼녀,Serving Sara,99.0,2002.0,20040325,개봉,장편,독일,코미디,,레지날드 허들린,Reginald Hudlin,엘리자베스 헐리,Elizabeth Hurley,15세관람가,20100060.0,코리아픽쳐스(주),Korea Pictures
20040679,아저씨 우리 결혼할까요?,My Wife Is 18,103.0,2004.0,20041015,개봉,장편,홍콩,코미디,,완세생,James Yuen,채탁연,Charlene Choi,12세관람가,20100689.0,씨네파크,
20040464,8명의 여인들,8 Women,110.0,2002.0,20040227,개봉,장편,프랑스,코미디,,프랑수아 오종,Francois Ozon,까뜨린느 드뇌브,Catherine Deneuve,15세관람가,20100250.0,무비즈엔터테인먼트㈜,Movies Entertainment
20040722,러브 인 아프리카,Nowhere In Africa,120.0,2001.0,20041210,개봉,장편,독일,드라마,,까롤리네 링크,Caroline Link,메랍 니니트쩨,Merab Ninidze,15세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd"
20040621,맥덜,My Life As Mcdull,75.0,2001.0,20040903,개봉,장편,홍콩,애니메이션,,원건도,Toe Yuen,황추생,Anthony Wong Chau-Sang,전체관람가,20100209.0,(주)스폰지이엔티,Sponge Ent. Inc.
20040469,신설국,Shin Yukiguni,109.0,2001.0,20040227,개봉,장편,일본,드라마,,코토 코이치,Koichi Koto,오쿠다 에이지,Eiji Okuda,18세관람가,20103093.0,(주)동아수출공사,"Dong-a Export Co., LTD"
20030162,미소,A Smile,98.0,2003.0,20040213,개봉,장편,한국,드라마,,박경희,PARK Kyung-hee,추상미,CHOO Sang-mee,15세관람가,20100245.0,미소필름,Miso Films
20040600,프레디 대 제이슨-13일의 금요일11,Freddy Vs. Jason,96.0,2004.0,20040827,개봉,장편,미국,공포(호러),,우인태,Ronny Yu,켈리 로랜드,Kelly Rowland ,18세관람가,20100312.0,(주)영화사한결,
20040540,밝은 미래,Bright Future,92.0,2003.0,20040423,개봉,장편,일본,드라마,,구로사와 기요시,Kiyoshi Kurosawa,아사노 타다노부,Tadanobu Asano,12세관람가,20103809.0,(주)미로비젼,Mirovision Inc. 
20040716,모터사이클 다이어리,The Motorcycle Diaries,124.0,2004.0,20041112,개봉,장편,영국,드라마,,월터 살레스,Walter Salles,가엘 가르시아 베르날,Gael Garcia Bernal,15세관람가,20100649.0,UIP코리아,United International Pictures Korea
20040752,까불지마,Shit Up!,100.0,2004.0,20041203,개봉,장편,한국,드라마,,오지명,OH Ji-myung,오지명,OH Ji-myung,15세관람가,20100202.0,영화사청어람(주),Chungeorahm Film 
20040692,강호,Gong Wu,84.0,2004.0,20041022,개봉,장편,홍콩,액션,,황정보,Ching-Po Wong,유덕화,Andy Lau,18세관람가,20100269.0,쇼이스트(주),"ShowEast Co., Ltd."
20040607,갓센드,Godsend,102.0,2004.0,20040903,개봉,장편,미국,공포(호러),,닉 햄,Nick Hamm,그렉 키니어,Greg Kinnear,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd."
20040498,그놈은 멋있었다,He was cool,113.0,2004.0,20040722,개봉,장편,한국,코미디,,이환경,LEE Hwan-kyung,송승헌,SONG Seung-heon,15세관람가,20100265.0,프라임픽쳐스,
20040528,고티카,Gothika,95.0,2003.0,20040402,개봉,장편,미국,공포(호러),,마티유 카소비츠,Mathieu Kassovitz,할리 베리,Halle Berry,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040508,아메리칸 러브홀릭,Girl Fever,98.0,2002.0,20040326,개봉,장편,미국,멜로/로맨스,,마이클 데이비스,Michael Davis,재키 카츠먼,Jackie Katzman ,18세관람가,20100146.0,에이펙스엔터테인먼트,
20040727,기브 잇 올,Give It All,120.0,1998.0,20041014,개봉,장편,일본,드라마,,이소무라 이츠미치,Itsumichi Isomura,시미즈 마미,Mami Shimizu,전체관람가,,,
20040442,피터 팬,Peter Pan,113.0,2003.0,20040116,개봉,장편,미국,어드벤처,가족,P.J. 호건,P.J. Hogan,레이첼 허드-우드,Rachel Hurd-Wood,전체관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040770,써스펙트,The Pledge,124.0,2001.0,20041231,개봉,장편,미국,범죄,,숀 펜,Sean Penn,잭 니콜슨,Jack Nicholson,15세관람가,,,
20040736,엘프,Elf,95.0,2004.0,20041215,개봉,장편,미국,코미디,,존 파브로,Jon Favreau,윌 페렐,Will Ferrell,전체관람가,20100041.0,이십세기폭스코리아(주),20th Century Fox Korea
20040753,노 맨스 랜드,No Man'S Land,98.0,2001.0,20041203,개봉,장편,프랑스,드라마,,다니스 타노비치,Danis Tanovic,브랑코 쥬리치,Branko Djuric ,전체관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd
20040486,마지막 늑대,The Wolf Returns,97.0,2004.0,20040401,개봉,장편,한국,코미디,,구자홍,KOO Ja-hong,황정민,HWANG Jung-min,15세관람가,20100103.0,(주)쇼박스,Showbox Corp
20040746,서바이빙 크리스마스,Surviving Christmas,91.0,2004.0,20041224,개봉,장편,미국,코미디,,마이크 미첼,Mike Mitchell,제임스 갠돌피니,James Gandolfini,12세관람가,20100109.0,CJ ENM,CJ ENM
20072160,콰이어트 아메리칸,The Quiet American,100.0,2002.0,20040423,개봉,장편,독일,전쟁,스릴러,필립 노이스,Phillip Noyce,브렌든 프레이저,Brendan Fraser,18세관람가,20100207.0,(주)씨네월드,Cineworld
20040570,옹박 - 무에타이의 후예,"Ong-Bak, Muay Thai Warrior",100.0,2003.0,20040526,개봉,장편,태국,액션,,프라챠 핀카엡,Prachya Pinkaew,토니 자,Tony Jaa,15세관람가,20100103.0,(주)쇼박스,Showbox Corp
20040537,라이어,Liar,114.0,2004.0,20040423,개봉,장편,한국,코미디,멜로/로맨스,김경형,KIM Kyung-hyung,주진모,JOO Jin-mo,18세관람가,20100109.0,CJ ENM,CJ ENM
20040456,어깨동무,Who’S Got The Tape?,110.0,2004.0,20040312,개봉,장편,한국,코미디,,조진규,JO Jinkyu,김아중,KIM A-joong,15세관람가,20100109.0,CJ ENM,CJ ENM
20040545,강령,Seance,96.0,2000.0,20040423,개봉,장편,일본,공포(호러),,구로사와 기요시,Kiyoshi Kurosawa,후부키 준,Jun Fubuki ,15세관람가,20103809.0,(주)미로비젼,Mirovision Inc. 
20040542,고하토,Gohatto,100.0,1999.0,20040423,개봉,장편,일본,드라마,,오시마 나기사,Nagisa Oshima,마츠다 류헤이,Ryuhei Matsuda ,15세관람가,20100291.0,(주)오시네마,
20040820,차례로 익사시키기,Drowning By Numbers,118.0,1998.0,20040619,개봉,장편,영국,코미디,,피터 그리너웨이,Peter Greenaway,조안 플로라이트,Joan Plowright,18세관람가,20100487.0,(주)동숭아트센터,
20040590,퍼펙트 블루,Perfect Blue,81.0,1997.0,20040526,개봉,장편,일본,스릴러,애니메이션,곤 사토시,Kon Satoshi,마츠모토 리카,Rica Matsumoto,18세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd"
20040680,21 그램,21 Grams,125.0,2003.0,20041023,개봉,장편,미국,드라마,,알레한드로 곤잘레스 이냐리투,Alejandro Gonzalez Inarritu,숀 펜,Sean Penn,18세관람가,20100312.0,(주)영화사한결,
20040677,웨일 라이더,Whale Rider,101.0,2002.0,20041008,개봉,장편,뉴질랜드,드라마,가족,니키 카로,Niki Caro,케이샤 캐슬-휴즈,Keisha Castle-Hughes ,전체관람가,20100250.0,무비즈엔터테인먼트㈜,Movies Entertainment
20040709,슈퍼 사이즈 미,Super Size Me,98.0,2004.0,20041112,개봉,장편,미국,다큐멘터리,,모간 스퍼록,Morgan Spurlock,모간 스퍼록,Morgan Spurlock ,12세관람가,20100427.0,(주)스튜디오이쩜영,STUDIO 2.0
20040627,아임 낫 스케어드,I'M Not Scared,108.0,2003.0,20040806,개봉,장편,스페인,드라마,,가브리엘 살바토레,Gabriele Salvatores,마티아 디 피에로,Mattia Di Pierro ,12세관람가,20100337.0,(주)씨네진,
20040739,신암행어사,Phantom Master  ~Dark Hero From The Ruined Empire (Working Title),86.0,2004.0,20041126,개봉,장편,일본,애니메이션,판타지,안태근,AN Tae-kun,구자형,KOO Ja-hyoung,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd."
20040699,20 30 40,Twenty Thirty Forty,112.0,2004.0,20041022,개봉,장편,대만,코미디,드라마,장애가,Sylvia Chang,장애가,Sylvia Chang,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040660,팻 걸,Fat Girl,93.0,2001.0,20040820,개봉,장편,프랑스,드라마,,까트린느 브레이야,Catherine Breillat,아나이스 르부,Anais Reboux,18세관람가,20100132.0,㈜영화사 백두대간,BaekDu-DaeGan Flims Co. Ltd
20040653,엘리펀트,Elephant,81.0,2003.0,20040827,개봉,장편,미국,범죄,드라마,구스 반 산트,Gus Van Sant,알렉스 프로스트,Alex Frost,18세관람가,20100487.0,(주)동숭아트센터,
20040501,브링 다운 더 하우스,Bringing Down The House,105.0,2003.0,20040227,개봉,장편,미국,코미디,,아담 쉥크만,Adam Shankman,스티브 마틴,Steve Martin,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040476,사랑도 통역이 되나요?,Lost In Translation,102.0,2003.0,20040220,개봉,장편,미국,멜로/로맨스,액션,소피아 코폴라,Sofia Coppola,빌 머레이,Bill Murray,15세관람가,20100109.0,CJ ENM,CJ ENM
20040587,막달레나 시스터즈,The Magdalene Sisters,119.0,2002.0,20040507,개봉,장편,잉글랜드,드라마,,피터 뮬란,Peter Mullan,앤-마리 듀프,Anne-Marie Duff ,18세관람가,20100395.0,(주)인피니티엔터테인먼트 ,
20040562,붉은 다리 아래 따뜻한 물,Warm Water Under A Red Bridge,119.0,2001.0,20040430,개봉,장편,일본,드라마,,이마무라 쇼헤이,Shohei Imamura,시미즈 미사,Misa Shimizu,18세관람가,20100487.0,(주)동숭아트센터,
20040610,화씨 911,Fahrenheit 911,123.0,2004.0,20040722,개봉,장편,미국,다큐멘터리,,마이클 무어,Michael Moore,마이클 무어,Michael Moore ,15세관람가,20100203.0,스튜디오플러스(주),Studio Plus Inc.
20040459,스파이 키드 3D,Spy Kids 3-D: Game Over,84.0,2003.0,20040213,개봉,장편,미국,액션,,로버트 로드리게즈,Robert Rodriguez,알레한드로 로즈-가르시아,Alejandro Rose-Garcia,전체관람가,20100109.0,CJ ENM,CJ ENM
20040648,에이리언 VS 프레데터,Alien Vs. Predator,90.0,2004.0,20040903,개봉,장편,미국,SF,,폴 W.S. 앤더슨,Paul W.S. Anderson,라울 보바,Raoul Bova,15세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040712,미치고 싶을 때,Head-On,120.0,2004.0,20041112,개봉,장편,독일,드라마,,파티 아킨,Fatih Akin,시벨 케킬리,Sibel Kekilli ,18세관람가,20100074.0,제이에스필름,
20040616,가필드,Garfield: The Movie,87.0,2004.0,20040819,개봉,장편,미국,코미디,,피터 휴잇,Peter Hewitt,빌 머레이,Bill Murray,전체관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040634,3-4X10월,Boiling Point,96.0,1990.0,20040820,개봉,장편,일본,코미디,,기타노 다케시,Takeshi Kitano,야나기 유레이,Yurei Yanagi,18세관람가,20100209.0,(주)스폰지이엔티,Sponge Ent. Inc.
20040589,페이스,Face,92.0,2004.0,20040611,개봉,장편,한국,공포(호러),,유상곤,YOO Sanggon,송윤아,SONG Yun-a,15세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd."
20040553,새벽의 저주,Dawn Of The Dead,100.0,2004.0,20040514,개봉,장편,프랑스,공포(호러),스릴러,잭 스나이더,Zack Snyder,사라 폴리,Sarah Polley,18세관람가,20100649.0,UIP코리아,United International Pictures Korea
20040448,타임라인,Timeline,116.0,2003.0,20040227,개봉,장편,미국,SF,,리차드 도너,Richard Donner,제라드 버틀러,Gerard Butler,15세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd"
20040512,헌티드,The Hunted,94.0,2003.0,20040312,개봉,장편,미국,액션,,윌리엄 프리드킨,William Friedkin,베니치오 델 토로,Benicio Del Toro,18세관람가,20060480.0,(주)튜브엔터테인먼트,"Tube Entertainment Co.,Ltd"
20040723,사랑에 빠지는 아주 특별한 법칙,Laws Of Attraction,89.0,2004.0,20041112,개봉,장편,아일랜드,멜로/로맨스,,피터 호윗,Peter Howitt,피어스 브로스넌,Pierce Brosnan,15세관람가,20100060.0,코리아픽쳐스(주),Korea Pictures
20040642,80일간의 세계 일주,Around The World In 80 Days,90.0,2004.0,20040917,개봉,장편,미국,코미디,드라마,프랑코 코라시,,성룡,Jackie Chan,전체관람가,20100103.0,(주)쇼박스,Showbox Corp
20070176,스타쉽 트루퍼스2,Starship Troopers 2,85.0,2004.0,20040625,개봉,장편,미국,SF,공포(호러),필 티페트,Phil Tippett,콜린 포치,Colleen Porch,18세관람가,20061735.0,콜럼비아트라이스타,
20040521,더티 댄싱 - 하바나 나이트,Dirty Dancing: Havana Nights,87.0,2004.0,20040423,개봉,장편,미국,멜로/로맨스,,가이 퍼랜드,Guy Ferland,로몰라 가레이,Romola Garai,15세관람가,20100695.0,아우라엔터테인먼트,
20040546,오토기리소우,Otogiriso,88.0,2001.0,20040423,개봉,장편,일본,공포(호러),,시모야마 텐,Ten Shimoyama,마츠오 레이코,Reiko Matsuo,15세관람가,20100250.0,무비즈엔터테인먼트㈜,Movies Entertainment
20040675,호텔 비너스,The Hotel Venus,125.0,2004.0,20040910,개봉,장편,일본,드라마,,다카하타 히데타,Dakahata Hideta,쿠사나기 츠요시,Tsuyoshi Kusanagi,12세관람가,20100109.0,CJ ENM,CJ ENM
20040766,여고생 시집가기,Marrying High School Girl,103.0,2004.0,20041223,개봉,장편,한국,코미디,,오덕환,OH Duk-hwan,은지원,EUN Ji-won,15세관람가,20100250.0,무비즈엔터테인먼트㈜,Movies Entertainment
20040738,"DMZ, 비무장지대",D M Z (Demilitarized Zone),100.0,2004.0,20041126,개봉,장편,한국,드라마,전쟁,이규형,LEE Kyu-hyung,김정훈,KIM Jung-hoon,18세관람가,20100202.0,영화사청어람(주),Chungeorahm Film 
20040647,도마 안중근,Thomas Ahn Joong Keun,83.0,2004.0,20040910,개봉,장편,한국,드라마,,서세원,SUH Se-won,유오성,YU Oh-seong,전체관람가,20100336.0,(주)소스원프로덕션,Source One Production
20040565,망치,Hammerboy,74.0,2004.0,20040806,개봉,장편,한국,애니메이션,,안태근,AN Tae-kun,김용준,KIM Yong-jun,전체관람가,20060623.0,스폰지,
20040783,하나부사,Close Your Eyes And Hold Me,90.0,1996.0,20041230,개봉,장편,일본,드라마,,이소무라 이츠미치,Itsumichi Isomura,요시무라 나츠에,Yoshimura Natsue,18세관람가,,,
20040550,헌티드 맨션,The Haunted Mansion,99.0,2003.0,20040415,개봉,장편,미국,코미디,,롭 민코프,Rob Minkoff,에디 머피,Eddie Murphy,전체관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040443,페이첵,Paycheck,119.0,2003.0,20040122,개봉,장편,미국,액션,,오우삼,John Woo,벤 애플렉,Ben Affleck,15세관람가,20100109.0,CJ ENM,CJ ENM
20040782,투 터프 가이즈,Dos Tipos Duros,99.0,2003.0,20041231,개봉,장편,스페인,코미디,,후안 마르티네즈 모레노,Juan Martinez Moreno,엘레나 아나야,Elena Anaya,18세관람가,20100689.0,씨네파크,
20040767,천지영웅,Warriors Of Heaven And Earth,120.0,2003.0,20041210,개봉,장편,홍콩,드라마,,하평,Ping Ha,조미,Vicki Zhao Wei,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040764,마이 퍼스트 미스터,My First Mister,109.0,2001.0,20041210,개봉,장편,미국,드라마,,크리스틴 라티,Christine Lahti,릴리 소비에스키,Leelee Sobieski,15세관람가,20100366.0,(주)코랄픽쳐스,Coral Pictures
20040760,6월의 뱀,A Snake of June,77.0,2002.0,20041210,개봉,장편,일본,미스터리,,츠카모토 신야,Shinya Tsukamoto,구로사와 아스카,Kurosawa Asuka  ,18세관람가,20100283.0,(주)마블엔터테인먼트,
20040730,영 아담,Young Adam,97.0,2003.0,20041203,개봉,장편,영국,드라마,,데이빗 맥킨지,David MacKenzie,이완 맥그리거,Ewan McGregor,18세관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd"
20040715,포가튼,The Forgotten,97.0,2004.0,20041203,개봉,장편,미국,스릴러,,조셉 루벤,Joseph Ruben,크리스토퍼 코바레스키,Christopher Kovaleski ,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040757,삼사라,Samsara,138.0,2001.0,20041126,개봉,장편,프랑스,드라마,,판 나린,Nalin Pan,숀 쿠,Shawn Ku,18세관람가,20100349.0,㈜세종커뮤니케이션스,Sejong Communications
20040740,클린,Clean,110.0,2004.0,20041126,개봉,장편,프랑스,드라마,,올리비에 아사야스,Olivier Assayas,장만옥,Maggie Cheung,15세관람가,20100209.0,(주)스폰지이엔티,Sponge Ent. Inc.
20040733,미로,Labyrinth / Dedales,100.0,2003.0,20041126,개봉,장편,프랑스,스릴러,,르네 망조르,Rene Manzor,실비 테스튀,Sylvie Testud,15세관람가,20100337.0,(주)씨네진,
20040731,엑소시스트: 더 비기닝,Exorcist: The Beginning,114.0,2004.0,20041117,개봉,장편,미국,공포(호러),,레니 할린,Renny Harlin,이자벨라 스코럽코,Izabella Scorupco,18세관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea
20040720,택시: 더 멕시멈,Taxi : The Maximum,97.0,2004.0,20041117,개봉,장편,미국,액션,,팀 스토리,Tim Story,지젤 번천,Gisele Bundchen ,12세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040711,화이트 칙스,White Chicks,108.0,2004.0,20041117,개봉,장편,미국,코미디,,키넌 아이보리 웨이언스,Keenen Ivory Wayans,숀 웨이언스,Shawn Wayans,15세관람가,20100616.0,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista 
20040708,피구의 제왕,Dodgeball: A True Underdog Story,92.0,2004.0,20041112,개봉,장편,미국,코미디,,로슨 마샬 터버,Rawson Marshall Thurber,벤 스틸러,Ben Stiller,12세관람가,20101507.0,이십세기폭스필름코퍼레이션,20th Century Fox Film Corporation
20040696,레지던트 이블 2-아포칼립스,Resident Evil: Apocalypse,95.0,2004.0,20041105,개봉,장편,미국,액션,,알렉산더 윗,Alexander Witt,오데드 페르,Oded Fehr,18세관람가,20100303.0,(주)시네마서비스,"Cinema Service Co.,Ltd."
