movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn,view
20149841,위키드 블러드,Wicked Blood,91.0,2014.0,20140717,개봉,장편,미국,액션,드라마,마크 영,Mark Young,아비게일 브레스린,Abigail Breslin,청소년관람불가,20141088.0,와이드 릴리즈(주),Wide Release,5742
20149768,그 참을 수 없는 맛,,69.0,2013.0,20140709,개봉,장편,한국,드라마,,이지형,,,,청소년관람불가,20063099.0,(주)케이알씨지,KRCG,1697
20149442,땡스 포 쉐어링,Thanks for Sharing,112.0,2012.0,20140717,개봉,장편,미국,코미디,멜로/로맨스,스튜어트 블럼버그,Stuart Blumberg,마크 러팔로,Mark Ruffalo,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures,7132
20149377,파이어스톰,Firestorm,109.0,2013.0,20140716,개봉,장편,홍콩,액션,범죄,원금린,Alan Yuen,유덕화,Andy Lau,청소년관람불가,20122471.0,(주)인벤트스톤,Invent Stone corp,6684
20148973,혹성탈출: 반격의 서막,Dawn of the Planet of the Apes,130.0,2014.0,20140710,개봉,장편,미국,액션,드라마,맷 리브스,Matt Reeves,앤디 서키스,Andy Serkis,12세이상관람가,20100041.0,이십세기폭스코리아(주),20th Century Fox Korea,4002560
20148808,랄프 스테드먼 스토리: 이상한 나라의 친구들,For No Good Reason,89.0,2012.0,20140710,개봉,장편,미국,다큐멘터리,,찰리 폴,Charlie Paul,랄프 스테드먼,Ralph Steadman,12세이상관람가,20100036.0,㈜인디스토리,INDIESTORY Inc. ,4204
20149313,드래프트 데이,Draft Day,109.0,2014.0,20140710,개봉,장편,미국,드라마,,이반 라이트만,Ivan Reitman,케빈 코스트너,Kevin Costner,12세이상관람가,20139135.0,(주)영화사 빅,Big Film,10119
20149288,더 시그널,The Signal,94.0,2014.0,20140709,개봉,장편,미국,SF,액션,윌리엄 유뱅크,William Eubank,브렌튼 스웨이츠,Brenton Thwaites,12세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",106081
20124346,노인과 바다,UMINCHU-THE OLD MAN AND THE EAST CHINA SEA,101.0,1990.0,20140628,개봉,장편,일본,다큐멘터리,,존 준커먼,John Junkerman,,,전체관람가,20062596.0,(주)키노아이디엠씨,Kino Eye DMC,1325
20148131,징기스칸 2014,The Horde,129.0,2012.0,20140320,개봉,장편,러시아,드라마,,안드레이 프로시킨,Andrei Proshkin,마크심 수크하노브,Maksim Sukhanov,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures,1120
20147881,일대고수,Once Upon a Time in Vietnam,106.0,2013.0,20140227,개봉,장편,베트남,액션,,더스틴 응유엔,Dustin Nguyen,더스틴 응유엔,Dustin Nguyen,15세이상관람가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures,1020
20147707,콜로니 : 지구 최후의 날,The Colony,94.0,2013.0,20140213,개봉,장편,캐나다,액션,공포(호러),제프 렌프로,Jeff Renfroe,로렌스 피쉬번,Laurence Fishburne,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures,1220
20149284,천번의 굿나잇,A Thousand Times Good Night,117.0,2013.0,20140703,개봉,장편,스웨덴,드라마,,에릭 포페,Erik Poppe,줄리엣 비노쉬,Juliette Binoche,12세이상관람가,20124055.0,(주)마인스 엔터테인먼트,Mains Entertainment,10209
20148347,마이 블랭키,Blackie & Kanuto,80.0,2013.0,20140604,개봉,장편,프랑스,애니메이션,어드벤처,프란시스 닐슨,Francis Nielsen,,,전체관람가,20124055.0,(주)마인스 엔터테인먼트,Mains Entertainment,32627
20147948,페이스 오브 러브,The Face of Love,92.0,2013.0,20140416,개봉,장편,미국,드라마,멜로/로맨스,아리 포신,Arie Posin,아네트 베닝,Annette Bening,15세이상관람가,20139135.0,(주)영화사 빅,Big Film,80699
20148848,예고살인자,The Traveler,96.0,2010.0,20140508,개봉,장편,미국,공포(호러),스릴러,마이클 오블로위츠,Michael Oblowitz,발 킬머,Val Kilmer,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures,1112
20149155,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,ANPANMAN : REVIVE BANANA ISLAND,66.0,2012.0,20140619,개봉,장편,일본,애니메이션,어드벤처,야노 히로유키,Hiroyuki Yano,황원,HWANG Won,전체관람가,20141088.0,와이드 릴리즈(주),Wide Release,15381
20148675,극장판 헌터X헌터 : 더 라스트 미션,HUNTER×HUNTER THE MOVIE : The LAST MISSION,97.0,2013.0,20140522,개봉,장편,일본,애니메이션,액션,카와구치 케이이치로,Keiichiro Kawaguchi,한 메구미,Megumi Han,15세이상관람가,20141088.0,와이드 릴리즈(주),Wide Release,1176
20148628,쾌걸 조로리의 공룡알을 지켜라,ZORORI the Naughty Hero - Defend the Dinosaur Egg!,77.0,2013.0,20140515,개봉,장편,일본,애니메이션,코미디,이와사키 토모코,Tomoko Iwasaki,류점희,RYU Jeom-hui,전체관람가,20122504.0,얼리버드,,4985
20149411,조,Joe,117.0,2013.0,20140703,개봉,장편,미국,드라마,,데이빗 고든 그린,David Gordon Green,니콜라스 케이지,Nicolas Cage ,청소년관람불가,20141088.0,와이드 릴리즈(주),Wide Release,1789
20149262,마네의 제비꽃 여인: 베르트 모리조,Berthe Morisot,98.0,2012.0,20140703,개봉,장편,프랑스,드라마,,카롤린느 샹페티에,Caroline Champetier,마린느 델테르메,Marine Delterme,12세이상관람가,20141568.0,씨드,seeD,3566
20149271,나쁜 이웃들,Bad Neighbours,96.0,2014.0,20140703,개봉,장편,미국,코미디,,니콜라스 스톨러,Nicholas Stoller,세스 로건,Seth Rogen,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,42335
20149289,여배우 공작단,,72.0,2014.0,20140619,개봉,장편,한국,멜로/로맨스,드라마,전태윤,,허동원,HEO Dong-won,청소년관람불가,20063099.0,(주)케이알씨지,KRCG,2729
20149141,로크,LOCKE,85.0,2013.0,20140626,개봉,장편,영국,드라마,스릴러,스티븐 나이트,Steven Knight,톰 하디,Tom Hardy,15세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,2412
20149374,홈프론트-가족을 지켜라,Homefront,96.0,2013.0,20140618,개봉,장편,미국,액션,드라마,게리 플레더,Gary Fleder,제이슨 스타뎀,Jason Statham,15세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,3464
20149292,음모자들,Conspirators,103.0,2013.0,20140612,개봉,장편,중국,액션,스릴러,옥사이드 팽 천,Oxide Pang Chun,곽부성,Aaron Kwok,15세이상관람가,20122497.0,(유)조이앤컨텐츠그룹,JOY N CONTENTS GROUP,1407
20122021,트랜스포머: 사라진 시대,Transformers : Age of Extinction,164.0,2014.0,20140625,개봉,장편,미국,액션,SF,마이클 베이,Michael Bay,마크 월버그,Mark Wahlberg,12세이상관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.,5295836
20148743,스퀴시랜드,The Squishees,88.0,2014.0,20140604,개봉,장편,한국,애니메이션,,김태익,,남도형,NAM Do-hyung,전체관람가,20122471.0,(주)인벤트스톤,Invent Stone corp,5473
20138542,온리 갓 포기브스,Only God Forgives,89.0,2013.0,20140424,개봉,장편,덴마크,액션,,니콜라스 윈딩 레픈,Nicolas Winding Refn,라이언 고슬링,Ryan Gosling,청소년관람불가,2013308.0,주식회사 우리네트웍스,,4389
20149055,무사 노보우: 최후의 결전,The Floating Castle,145.0,2011.0,20140605,개봉,장편,일본,전쟁,드라마,이누도 잇신,Isshin Inudou,노무라 만사이,Nomura Mansai  ,15세이상관람가,20136655.0,스크린조이,,2003
20149008,홈프론트-하드액션,Homefront,100.0,2013.0,20140619,개봉,장편,미국,액션,범죄,게리 플레더,Gary Fleder,제이슨 스타뎀,Jason Statham,청소년관람불가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,1598
20149308,극장판: 타이거 앤 버니 -더 라이징-,TIGER & BUNNY -The Rising-,100.0,2014.0,20140619,개봉,장편,일본,애니메이션,액션,요네타니 요시토모,Yoshitomo Yonetani,,,전체관람가,20101462.0,㈜T-JOY,,2197
20148795,미녀와 야수,Beauty And The Beast,113.0,2013.0,20140618,개봉,장편,프랑스,판타지,멜로/로맨스,크리스토프 갱스,Christophe Gans,레아 세이두,Lea Seydoux,전체관람가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,316334
20148276,오기와 악동들 더 무비,Oggy and the Cockroaches,85.0,2013.0,20140417,개봉,장편,프랑스,애니메이션,코미디,올리비에 장 마리,Olivier Jean Marie,문남숙,MOON Nam-sook,전체관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,9028
20148687,에너미,Enemy,90.0,2013.0,20140529,개봉,장편,스페인,미스터리,스릴러,드니 빌뇌브,Denis Villeneuve,제이크 질렌할,Jake Gyllenhaal,청소년관람불가,20100631.0,(주)영화사 진진,JINJIN Pictures,7967
20148090,스케치,Sketch,94.0,2014.0,20140327,개봉,장편,한국,멜로/로맨스,드라마,이혁종,,고은아,KO Eun-a,청소년관람불가,20138575.0,브릿지웍스 엔터테인먼트(주),"Bridgeworks Entertainment., Ltd",1483
20147695,엔들리스 러브,Endless Love,104.0,2013.0,20140313,개봉,장편,미국,드라마,멜로/로맨스,샤나 페스트,Shana Feste,알렉스 페티퍼,Alex Pettyfer,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,22091
20147616,사다코 2,Sadako 3D 2,95.0,2013.0,20140313,개봉,장편,일본,공포(호러),,하나부사 츠토무,Tsutomu Hanabusa,타키모토 미오리,Miori Takimoto,15세이상관람가,20110752.0,(주)미디어데이,Mediaday,12696
20147612,쓰리데이즈 투 킬,3 Days to Kill,115.0,2014.0,20140403,개봉,장편,미국,액션,스릴러,맥지,McG,케빈 코스트너,Kevin Costner,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",229673
20147560,엘로이즈: 그녀들의 사랑,Eloise,94.0,2009.0,20140206,개봉,장편,스페인,드라마,,지저스 가라이,Jesus Garay,로라 콘제로,Laura Conejero,청소년관람불가,20136655.0,스크린조이,,2610
20149125,천국에 다녀온 소년,Heaven Is for Real,99.0,2014.0,20140612,개봉,장편,미국,드라마,,랜달 월러스,Randall Wallace,그렉 키니어,Greg Kinnear,전체관람가,20125636.0,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),SONY PICTURES RELEASING WALT DISNEY STUDIOS (KOREA) INC.,41957
20148906,사랑은 소설처럼,Refuge,83.0,2013.0,20140612,개봉,장편,미국,멜로/로맨스,드라마,제시카 골드버그,Jessica Goldberg,크리스틴 리터,Krysten Ritter,15세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,6639
20148847,밀리언 웨이즈,A Million Ways to Die in the West,116.0,2014.0,20140612,개봉,장편,미국,코미디,,세스 맥팔레인,Seth MacFarlane,세스 맥팔레인,Seth MacFarlane,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,17546
20147233,워리어스 레인보우: 항전의 시작,Seediq Bale,144.0,2011.0,20140220,개봉,장편,대만,드라마,액션,위덕성,"Te-Sheng Wei,",비비안 수,Vivian Hsu,청소년관람불가,20136655.0,스크린조이,,7640
20136738,스위치: 부춘산거도,Switch,113.0,2013.0,20140129,개봉,장편,중국,액션,,손건군,Sun Jian-jun,유덕화,Andy Lau,청소년관람불가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,8350
20136704,플라잉 머신 3D,Flying Machine 3D,76.0,2011.0,20140109,개봉,장편,폴란드,애니메이션,어드벤처,마틴 클랩,Martin Clapp,헤더 그레이엄,Heather Graham,전체관람가,20138555.0,C 무비,C Movie,1377
20148605,엄마와 나 그리고 나의 커밍아웃,"Me, Myself and Mum",86.0,2013.0,20140605,개봉,장편,프랑스,코미디,,기욤 갈리엔,Guillaume Gallienne,기욤 갈리엔,Guillaume Gallienne,15세이상관람가,20100285.0,판씨네마(주),Pancinema Corp.,2120
20148826,스틸 라이프,Still Life,91.0,2013.0,20140605,개봉,장편,이탈리아,드라마,,우베르토 파솔리니,Uberto Pasolini,에디 마산,Eddie Marsan,12세이상관람가,20063255.0,(주)드림웨스트픽쳐스,,5391
20148727,바라: 축복,Vara: A Blessing,96.0,2013.0,20140605,개봉,장편,미국,드라마,,키엔체 노르부,Khyentse Norbu,샤하나 고스와미,Shahana Goswami,15세이상관람가,20130162.0,(유)영화사 화수분,"Hwasuboon Film Co., Ltd",1454
20128546,무명인,Genome Hazard,119.0,2013.0,20140529,개봉,장편,일본,미스터리,스릴러,김성수,KIM Sung-soo,니시지마 히데토시,Hidetoshi Nishijima,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",3199
20147790,캡틴 아메리카: 윈터 솔져,Captain America: The Winter Soldier,135.0,2014.0,20140326,개봉,장편,미국,액션,어드벤처,조 루소,Joe Russo,크리스 에반스,Chris Evans,15세이상관람가,20125636.0,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),SONY PICTURES RELEASING WALT DISNEY STUDIOS (KOREA) INC.,3963964
20148681,차가운 장미,Before the Winter Chill,102.0,2013.0,20140529,개봉,장편,프랑스,드라마,,필립 클로델,Philippe Claudel,다니엘 오떼유,Daniel Auteuil,15세이상관람가,20139596.0,(주)티캐스트콘텐츠허브,,11744
20148686,오큘러스,Oculus,102.0,2013.0,20140529,개봉,장편,미국,미스터리,공포(호러),마이크 플래너건,Mike Flanagan,카렌 길런,Karen Gillan,15세이상관람가,20121879.0,씨네그루(주)다우기술,Daou Tech Inc.,279488
20148878,몬스터즈,Monsters,94.0,2010.0,20140529,개봉,장편,영국,SF,드라마,가렛 에드워즈,Gareth Edwards,휘트니 에이블,Whitney Able,15세이상관람가,20121879.0,씨네그루(주)다우기술,Daou Tech Inc.,1080
20148383,말레피센트,Maleficent,97.0,2014.0,20140529,개봉,장편,미국,액션,어드벤처,로버트 스트롬버그,Robert Stromberg,안젤리나 졸리,Angelina Jolie,12세이상관람가,20125636.0,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),SONY PICTURES RELEASING WALT DISNEY STUDIOS (KOREA) INC.,1397526
20148648,극장판 루팡 3세 VS 명탐정 코난,Lupin The 3rd VS Detective Conan The Movie,107.0,2013.0,20140529,개봉,장편,일본,애니메이션,,카메가키 하지메,Hajime Kamegaki,강수진,KANG Soo-jin,12세이상관람가,20110854.0,(주)씨제이이엔엠,CJ ENM Corp.,225842
20148756,SX 테잎,SX TAPE,85.0,2013.0,20140529,개봉,장편,미국,공포(호러),,버나드 로즈,Bernard Rose,케이틀린 폴리,Caitlyn Folley,청소년관람불가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,7229
20147728,포화속의 우정,Generation War,122.0,2013.0,20140227,개봉,장편,독일,전쟁,드라마,필립 카델바흐,Philipp Kadelbach,톰 쉴링,Tom Schilling,15세이상관람가,20100829.0,예지림엔터테인먼트,,1064
20134532,마드모아젤 C,Mademoiselle C,92.0,2013.0,20140102,개봉,장편,프랑스,다큐멘터리,,파비앙 콩스탕트,Fabien Constant,카린 로이펠트,Carine Roitfeld,전체관람가,20110752.0,(주)미디어데이,Mediaday,1507
20147449,메콩호텔,Mekong Hotel,56.0,2012.0,20140213,개봉,장편,태국,드라마,다큐멘터리,아핏차퐁 위라세타쿤,Apichatpong Weerasethakul,아핏차퐁 위라세타쿤,Apichatpong Weerasethakul,15세이상관람가,20111864.0,(재)영화의전당,Busan Cinema Center,1028
20135141,화피 2,Painted Skin 2,127.0,2012.0,20140129,개봉,장편,중국,액션,판타지,우얼샨,Wuershan,천쿤,Kun Chen,15세이상관람가,20122837.0,(주)팝엔터테인먼트,Pop Entertainment,6980
20148835,케이트 맥콜,The Trials Of Cate McCall,92.0,2013.0,20140522,개봉,장편,미국,스릴러,드라마,카렌 몬크리프,Karen Moncrieff,케이트 베킨세일,Kate Beckinsale,15세이상관람가,20141088.0,와이드 릴리즈(주),Wide Release,3014
