runTm,nation,genre,director,actor,is_adult,distributor,view,openMonth
102.0,1,11,손용호,김상경,1.0,씨네그루(주)다우기술,855980,03
105.0,1,8,김휘,김성균,0.0,씨네그루(주)다우기술,120802,08
104.0,1,1,조치언,김인권,0.0,(주)대명문화공장,44216,04
111.0,1,3,홍원찬,고아성,0.0,(주)리틀빅픽쳐스,441208,09
125.0,1,1,이준익,송강호,0.0,(주)쇼박스,6247745,09
102.0,1,3,백운학,손현주,0.0,(주)씨제이이엔엠,2192525,05
110.0,1,7,윤재구,임수정,0.0,(주)씨제이이엔엠,145697,06
105.0,1,11,황욱,김선빈,1.0,어썸피플,1505,03
93.0,3,1,장 피에르 아메리스,이자벨 까레,0.0,오드,9205,08
109.0,1,11,임상수,류승범,1.0,이십세기폭스코리아(주),133553,06
89.0,1,1,안국진,이정현,1.0,CGV아트하우스,44100,08
79.0,1,10,임성구,박유천,0.0,롯데쇼핑㈜롯데엔터테인먼트,8567,09
106.0,1,1,정기훈,정재영,0.0,(주)넥스트엔터테인먼트월드(NEW),654407,11
76.0,3,12,자비에 피카르,크리스토퍼 검머러스,0.0,(주)팝엔터테인먼트,18770,08
62.0,1,12,박영균,이선,0.0,(주)넥스트엔터테인먼트월드(NEW),446054,12
94.0,3,12,야마자키 타카시,미즈타 와사비,0.0,(주)넥스트엔터테인먼트월드(NEW),504153,02
139.0,1,2,최동훈,전지현,0.0,(주)쇼박스,12706838,07
69.0,1,1,장률,박해일,0.0,(주)스마일이엔티,1618,10
125.0,1,3,노덕,조정석,0.0,롯데쇼핑㈜롯데엔터테인먼트,616608,10
135.0,1,2,유하,이민호,1.0,(주)쇼박스,2192276,01
126.0,1,1,김성제,윤계상,0.0,(주)시네마서비스,383582,06
114.0,1,3,김봉주,손현주,0.0,(주)넥스트엔터테인먼트월드(NEW),1593694,10
154.0,3,1,프란체스코 로시,플라시도 도밍고,0.0,(주)라이크콘텐츠,4150,12
72.0,1,1,조성규,김동완,0.0,하준사,2090,11
108.0,1,5,신한솔,김수미,1.0,(주)넥스트엔터테인먼트월드(NEW),523871,03
102.0,1,3,홍석재,변요한,0.0,CGV아트하우스,251661,03
90.0,3,5,크리스티앙 뱅상,까뜨린느 프로,0.0,판씨네마(주),23021,03
130.0,1,1,김학순,김무열,0.0,(주)넥스트엔터테인먼트월드(NEW),6045199,06
91.0,1,3,김회근,박병은,1.0,예지림엔터테인먼트,1821,07
115.0,1,5,이병헌,김우빈,0.0,(주)넥스트엔터테인먼트월드(NEW),3044859,03
101.0,1,7,이수성,백도빈,1.0,(주)드림팩트엔터테인먼트,13233,01
92.0,1,3,이서,송일국,1.0,와이드 릴리즈(주),12103,12
118.0,1,7,박진표,이승기,0.0,(주)씨제이이엔엠,1891993,01
180.0,1,11,우민호,신지수,1.0,(주)쇼박스,2084909,12
102.0,1,3,전재홍,배정화,1.0,㈜인디스토리,1536,07
99.0,1,12,박대열,엄상현,0.0,(주)스톰픽쳐스코리아,38629,12
83.0,1,10,김상철,김영학,0.0,파이오니아21,16248,08
121.0,2,11,드니 빌뇌브,에밀리 블런트,1.0,롯데쇼핑㈜롯데엔터테인먼트,153510,12
87.0,2,3,존 왓츠,케빈 베이컨,0.0,와이드 릴리즈(주),1581,12
114.0,3,5,자코 반 도마엘,브누와 뽀엘부르드,1.0,(주)엣나인필름,98085,12
118.0,3,1,빔 벤더스,제임스 프랭코,0.0,찬란,8572,12
113.0,2,1,스티븐 달드리,루니 마라,0.0,유니버설픽쳐스인터내셔널 코리아(유),25532,05
106.0,3,12,마크 오스본,제프 브리지스,0.0,씨네그루(주)다우기술,579367,12
115.0,2,1,장 마크 발레,리즈 위더스푼,1.0,이십세기폭스코리아(주),83761,01
117.0,2,1,테렌스 맬릭,크리스찬 베일,1.0,(주)프레인글로벌,2844,11
118.0,1,8,허은희,홍종현,0.0,(주)영화사 안다미로,9323,12
119.0,3,1,치앙시우청,나가사쿠 히로미,0.0,(주)도키엔터테인먼트,4235,11
115.0,3,1,알버트 신,윤다경,1.0,홀리가든,1610,12
102.0,1,1,백재호,김상석,0.0,㈜인디스토리,2368,12
84.0,2,5,노아 바움백,그레타 거윅,0.0,이십세기폭스코리아(주),7995,12
106.0,1,1,문희융,최종원,0.0,주식회사 마운틴픽쳐스,5986,11
95.0,1,1,김태경,손여은,1.0,(주)드림팩트엔터테인먼트,1008,05
135.0,2,2,J.J. 에이브럼스,해리슨 포드,0.0,월트디즈니컴퍼니코리아(주),3273879,12
89.0,2,12,젠디 타타코브스키,아담 샌들러,0.0,유니버설픽쳐스인터내셔널 코리아(유),1515104,12
100.0,1,1,김진홍,권민중,1.0,THE 픽쳐스,9566,11
100.0,3,1,사무엘 벤쉬트리,이자벨 위페르,0.0,주식회사 씨네룩스,9086,12
106.0,2,2,브렉 에이즈너,빈 디젤,0.0,TCO(주)더콘텐츠온,122039,12
93.0,2,12,스티브 마티노,빌 멜렌데즈,0.0,이십세기폭스코리아(주),197238,12
79.0,3,12,유야마 쿠니히코,이선호,0.0,(주)이수C&E,300477,12
98.0,3,12,이와이 슌지,아오이 유우,0.0,(주)씨제이이엔엠,14518,05
98.0,2,7,테렌스 데이비스,레이첼 와이즈,1.0,(주)팝엔터테인먼트,7069,04
101.0,3,1,수잔 비에르,니콜라이 코스터 왈도,1.0,(주)영화사오원,3497,06
107.0,1,7,하기호,윤계상,1.0,CGV아트하우스,321641,12
111.0,2,1,조 라이트,휴 잭맨,0.0,워너브러더스 코리아(주),186174,10
129.0,3,5,라즈쿠마르 히라니,아미르 칸,0.0,(주)와우픽쳐스,45349,09
111.0,3,3,킴 파란트,니콜 키드먼,1.0,(주)엔케이컨텐츠,5209,08
117.0,2,1,제임스 그레이,마리옹 꼬띠아르,0.0,주식회사 씨네룩스,17046,09
120.0,3,12,아라키 테츠로,카지 유키,0.0,(주)박수엔터테인먼트,6026,12
112.0,2,1,저스틴 커젤,마이클 패스벤더,0.0,판씨네마(주),98615,12
98.0,3,1,빌 어거스트,기타 노비,0.0,(주)영화사 진진,4603,11
111.0,2,1,안톤 코르빈,데인 드한,0.0,(주)영화사오원,19616,10
94.0,2,1,피터 쿠센스,쿠바 구딩 주니어,0.0,주식회사 마운틴픽쳐스,106850,11
90.0,2,1,아미 카난 만,캐서린 헤이글,0.0,(주)팝엔터테인먼트,3011,11
97.0,2,1,데이빗 고든 그린,알 파치노,0.0,(주)영화사 빅,2653,11
114.0,3,7,이누도 잇신,아이바 마사키,0.0,(주)이수C&E,1591,12
131.0,3,2,브라이언 헬겔랜드,톰 하디,1.0,(주)이수C&E,180091,12
97.0,2,7,드레이크 도리머스,가이 피어스,0.0,㈜영화사 백두대간,4126,11
92.0,1,3,박용집,이종혁,1.0,골든타이드픽처스(주),1414,12
90.0,3,1,가브리엘 무치노,아만다 사이프리드,0.0,(주)박수엔터테인먼트,61196,12
95.0,3,12,야마시타 히로유키,산페이 유코,0.0,와이드 릴리즈(주),64267,12
106.0,3,1,알레한드로 몬테베르드,제이콥 살바티,0.0,메가박스중앙(주)플러스엠,14343,12
124.0,2,5,주드 아패토우,에이미 슈머,1.0,유니버설픽쳐스인터내셔널 코리아(유),34055,12
86.0,1,7,김태식,강지환,1.0,(유)조이앤시네마,17444,03
104.0,3,2,전규환,유준상,1.0,(주)트리필름,1377,06
107.0,2,7,사울 딥,미쉘 윌리엄스,0.0,그린나래미디어(주),20836,12
121.0,2,2,론 하워드,크리스 헴스워스,0.0,워너브러더스 코리아(주),809827,12
131.0,3,1,미로슬라브 슬라보슈비츠키,그레고리브 페센코,1.0,오드,10392,01
119.0,3,1,루벤 외스틀룬드,요하네스 쿤케,0.0,(주)블룸즈베리리소시스리미티드,5449,03
120.0,3,1,코르넬 문드럭초,조피아 프소타,0.0,(주)나이너스엔터테인먼트,2657,04
121.0,3,5,데미안 스지프론,리카도 다린,1.0,와이드 릴리즈(주),4790,05
93.0,2,1,헬렌 헌트,헬렌 헌트,0.0,(주)티캐스트,15195,07
127.0,2,1,에바 두버네이,데이빗 오예로워,0.0,찬란,16304,07
100.0,3,1,자비에 돌란,자비에 돌란,1.0,(주)엣나인필름,6273,01
141.0,3,1,안드레이 즈비아긴체프,알렉세이 세레브리야코프,1.0,오드,10387,03
124.0,2,11,J.C 챈더,오스카 아이삭,0.0,(주)영화사 진진,10175,04
124.0,2,1,안톤 후쿠아,제이크 질렌할,0.0,씨네그루(주)다우기술,100785,12
121.0,2,1,폴 해기스,리암 니슨,1.0,(주)프레인글로벌,10929,05
100.0,2,8,애나 릴리 아미푸르,셰일라 밴드,0.0,찬란,3416,06
111.0,3,1,모건 매튜스,에이사 버터필드,0.0,(주)블룸즈베리리소시스리미티드,13984,06
105.0,2,5,윌리엄 H. 머시,빌리 크루덥,0.0,그린나래미디어(주),78228,07
104.0,3,1,장 자크 질베르만,줄리 드빠르디유,0.0,주식회사 씨네룩스,2961,05
97.0,2,5,노아 바움백,벤 스틸러,0.0,(주)브리즈픽처스,62149,05
119.0,3,12,호소다 마모루,야쿠쇼 코지,0.0,CGV아트하우스,226035,11
95.0,1,8,박재식,김성수,1.0,(주)스톰픽쳐스코리아,11650,04
101.0,2,5,데오도르 멜피,빌 머레이,0.0,(주)영화사 빅,86415,03
59.0,3,2,와타나베 카츠야,시손 쥰,0.0,(주)스마일이엔티,100151,11
126.0,3,1,요시다 다이하치,미야자와 리에,1.0,(주)영화사오원,24444,07
84.0,3,12,로저 알러스,리암 니슨,0.0,판씨네마(주),8631,09
98.0,1,8,양병간,구윤희,0.0,(주)콘텐츠윙,1103,07
141.0,2,3,스티븐 스필버그,톰 행크스,0.0,이십세기폭스코리아(주),266493,11
136.0,2,2,프란시스 로렌스,제니퍼 로렌스,0.0,롯데쇼핑㈜롯데엔터테인먼트,806737,11
77.0,3,12,넬슨 신,벨라 손,0.0,예지림엔터테인먼트,53758,11
74.0,1,12,문제대,서유리,0.0,(주)팝엔터테인먼트,7408,11
118.0,2,3,길예르모 델 토로,톰 히들스턴,1.0,유니버설픽쳐스인터내셔널 코리아(유),46783,11
109.0,3,5,주성치,서기,0.0,영화사 민들레,7702,02
91.0,3,12,하비에르 페서,카라 엘레할데,0.0,(주)스톰픽쳐스코리아,28849,10
122.0,3,12,니시고리 아츠시,나카무라 에리코,0.0,(주)머스트씨무비릴리징컴퍼니,29287,11
106.0,3,3,알레한드로 아메나바르,엠마 왓슨,0.0,(주)박수엔터테인먼트,18057,10
91.0,2,7,찰리 맥도웰,마크 듀플라스,0.0,(주)팝엔터테인먼트,4033,11
114.0,3,1,자크 오디아르,제수타산 안토니타산,1.0,그린나래미디어(주),5841,10
100.0,3,1,사피 야즈다니안,레일라 하타미,0.0,알토미디어(주),2106,11
90.0,3,12,이시다테 타이치,타네다 리사,0.0,(주)머스트씨무비릴리징컴퍼니,8579,10
96.0,2,5,빅터 레빈,안톤 옐친,0.0,㈜코리아스크린,4921,11
100.0,1,7,김인식,한은정,1.0,(주)스톰픽쳐스코리아,4746,11
147.0,2,2,샘 멘데스,다니엘 크레이그,0.0,유니버설픽쳐스인터내셔널 코리아(유),1820842,11
96.0,3,1,맥스 조셉,잭 에프런,1.0,씨네그루(주)다우기술,37853,11
111.0,3,1,안나 무이라에르트,레지나 카세,0.0,(주)블룸즈베리리소시스리미티드,2835,11
125.0,3,2,제제 다카히사,오카다 마사키,0.0,(주)영화사오원,2613,11
101.0,3,12,뤽 베송,프레디 하이모어,0.0,(주)라이크콘텐츠,61550,11
123.0,2,1,로버트 저메키스,조셉 고든 레빗,0.0,유니버설픽쳐스인터내셔널 코리아(유),238439,10
86.0,3,12,이시다테 타이치,타네다 리사,0.0,(주)머스트씨무비릴리징컴퍼니,3579,10
114.0,1,1,전윤수,지진희,0.0,(주)쇼박스,51207,10
81.0,3,1,자파르 파나히,자파르 파나히,0.0,주식회사 씨네룩스,2658,11
103.0,2,2,존 에릭 도들,오웬 윌슨,0.0,(주)넥스트엔터테인먼트월드(NEW),47760,11
101.0,2,1,존 웰스,브래들리 쿠퍼,0.0,(주)이수C&E,187152,11
108.0,2,3,조엘 에저튼,조엘 에저튼,0.0,메가박스중앙(주)플러스엠,8864,11
92.0,3,1,알랑 그스포너,안나 탈바히,0.0,(주)영화사오원,15923,06
106.0,3,1,주호성,양범,0.0,와이드 릴리즈(주),12457,07
107.0,1,3,봉만대,유하준,1.0,골든타이드픽처스(주),1413,09
108.0,1,3,안용훈,윤소이,1.0,TCO(주)더콘텐츠온,17190,10
97.0,3,3,마이클 스피어리그,에단 호크,0.0,(유)조이앤시네마,85554,01
102.0,1,10,김명준,권해효,0.0,㈜인디스토리,4017,03
103.0,1,2,신동엽,임창정,0.0,판씨네마(주),346483,08
89.0,2,1,이자벨 코이젯트,패트리샤 클락슨,1.0,예지림엔터테인먼트,2325,10
131.0,3,1,미아 한센-로브,펠릭스 드 지브리,1.0,찬란,1800,10
99.0,3,1,마틴 탈봇,소피 데스마레이즈,0.0,(주)영화사 빅,6600,10
180.0,2,1,밀로스 포만,톰 헐스,0.0,시네마 뉴원,15021,10
111.0,3,1,모리 준이치,하시모토 아이,0.0,(주)영화사 진진,9609,02
101.0,2,1,리처드 글랫저,줄리안 무어,0.0,그린나래미디어(주),113236,04
103.0,3,1,스티븐 프리어스,벤 포스터,0.0,판씨네마(주),6301,10
116.0,2,2,가이 리치,헨리 카빌,0.0,워너브러더스 코리아(주),108551,10
101.0,3,1,스티븐 브래들리,디어드리 오케인,1.0,(주)프레인글로벌,2655,10
122.0,2,1,토미 리 존스,토미 리 존스,1.0,와이드 릴리즈(주),2637,10
73.0,3,10,테사 루이즈-살로메,줄리엣 비노쉬,1.0,오드,1090,10
106.0,3,1,론 쉐르픽,샘 클라플린,1.0,(주)영화사 진진,4662,10
152.0,3,5,라즈쿠마르 히라니,아미르 칸,0.0,(주)와우픽쳐스,1227,09
113.0,3,7,장하오,탕웨이,0.0,(주)영화사 빅,13291,10
101.0,2,5,레슬리 헤드랜드,알리슨 브리,1.0,오퍼스픽쳐스(유),8252,10
99.0,3,3,일라이 로스,키아누 리브스,1.0,(주)팝엔터테인먼트,4024,10
106.0,2,7,마크 로렌스,휴 그랜트,0.0,(주)팝엔터테인먼트,45530,04
114.0,3,1,모튼 틸덤,베네딕트 컴버배치,0.0,메가박스중앙(주)플러스엠,1744213,02
101.0,1,1,박은경,성동일,0.0,CGV아트하우스,50196,10
103.0,1,5,김기영,홍아름,0.0,(주)드림팩트엔터테인먼트,2410,05
85.0,3,2,카밀 들라마레,에드 스크레인,0.0,씨네그루(주)다우기술,161245,10
112.0,2,7,리 톨랜드 크리거,블레이크 라이블리,0.0,(주)쇼박스,40096,10
93.0,2,3,M. 나이트 샤말란,디애너 듀나건,0.0,유니버설픽쳐스인터내셔널 코리아(유),52197,10
113.0,3,10,스티그 비요크만,잉그리드 버그만,0.0,찬란,2207,10
105.0,2,1,팀 버튼,에이미 아담스,0.0,판씨네마(주),85386,01
83.0,2,10,존 말루프,존 말루프,0.0,오드,18932,04
89.0,3,10,프레드릭 청,라프 시몬스,0.0,(주)영화사 진진,10145,08
115.0,1,1,손승웅,태인호,1.0,(주)콘텐츠판다,3094,09
83.0,3,2,존 맥클린,마이클 패스벤더,0.0,THE 픽쳐스,9509,10
103.0,3,1,로젤린 보쉬,장 르노,0.0,주식회사 쇼미미디어앤트레이딩,6172,10
93.0,3,12,야마무로 타다요시,김환진,0.0,(주)씨제이이엔엠,23294,10
114.0,2,2,키리야 카즈아키,클라이브 오웬,0.0,메가박스중앙(주)플러스엠,10710,09
102.0,3,12,요네바야시 히로마사,타카츠키 사라,0.0,(주)이수C&E,37228,03
63.0,1,12,허선,손무성,0.0,(주)에이원엔터테인먼트,10612,09
90.0,3,8,오치아이 마사유키,타이라 아이리,0.0,유니버설픽쳐스인터내셔널 코리아(유),61130,10
102.0,3,3,에릭 반 루이,웬트워스 밀러,1.0,(유)조이앤시네마,5441,10
117.0,2,2,타셈 싱,라이언 레이놀즈,0.0,(주)이수C&E,111127,09
106.0,2,1,댄 포겔맨,알 파치노,0.0,(주)나이너스엔터테인먼트,56632,09
121.0,2,5,낸시 마이어스,앤 해서웨이,0.0,워너브러더스 코리아(주),3611166,09
121.0,3,1,발타자르 코루마쿠르,제이슨 클락,0.0,유니버설픽쳐스인터내셔널 코리아(유),332180,09
80.0,3,12,마원,이재범,0.0,(주)팝엔터테인먼트,24351,09
78.0,3,12,어네스토 파드롱,카를로스 블랑코,0.0,㈜코리아스크린,89524,09
94.0,3,2,다니엘 알프레드슨,짐 스터게스,0.0,(주)스톰픽쳐스코리아,3711,09
105.0,3,8,오치아이 마사유키,코니시 아야노,0.0,(주)박수엔터테인먼트,6620,07
75.0,3,1,마티유 아말릭,마티유 아말릭,1.0,주식회사 쇼미미디어앤트레이딩,1890,08
114.0,3,12,시오타니 나오요시,하나자와 카나,0.0,(주)박수엔터테인먼트,23586,05
88.0,2,1,케이트 베커-플로이랜드,앤 해서웨이,0.0,(주)박수엔터테인먼트,48401,04
106.0,1,5,김상진,김동욱,1.0,(주)리틀빅픽쳐스,77621,07
100.0,3,12,오오스기 요시히로,미즈타 와사비,0.0,(주)와우픽쳐스,113404,09
131.0,2,2,웨스 볼,딜런 오브라이언,0.0,이십세기폭스코리아(주),2744413,09
113.0,3,1,가와세 나오미,키키 키린,0.0,그린나래미디어(주),28199,09
106.0,2,5,잭 브라프,잭 브라프,0.0,(주)영화사 안다미로,1868,09
98.0,3,8,톰 하퍼,피비 폭스,0.0,(주)영화사오원,9486,09
146.0,2,1,F. 게리 그레이,오셔 잭슨 주니어,1.0,유니버설픽쳐스인터내셔널 코리아(유),48844,09
100.0,1,1,민병훈,최정원,0.0,(주)리틀빅픽쳐스,15331,09
131.0,3,2,주현량,펑위옌,0.0,(주)영화사 빅,5228,09
101.0,2,5,질리안 그린,프란 크랜즈,0.0,(주)수키픽쳐스,2263,09
98.0,2,2,알렉산더 바흐,루퍼트 프렌드,0.0,이십세기폭스코리아(주),64157,09
101.0,2,1,조나단 드미,메릴 스트립,0.0,유니버설픽쳐스인터내셔널 코리아(유),16536,09
80.0,2,8,트래비스 클러프,캐시디 지포드,0.0,워너브러더스 코리아(주),88777,09
93.0,2,12,팀 존슨,짐 파슨스,0.0,(주)씨제이이엔엠,360781,05
91.0,3,5,막심 고바레,피오 마르마이,1.0,(주)엣나인필름,20113,07
109.0,3,2,하스미 에이이치로,야마다 료스케,0.0,(주)에이원엔터테인먼트,5097,08
82.0,1,12,최경석,엄상현,0.0,(주)리틀빅픽쳐스,56105,07
102.0,3,7,카를로스 마르쿠즈-마르셋,나탈리아 테나,1.0,주식회사 쇼미미디어앤트레이딩,1387,07
91.0,2,2,진-밥티스트 레오네티,마이클 더글라스,0.0,(주)나이너스엔터테인먼트,8153,07
106.0,3,5,대니 분,카드 메라드,0.0,(주)프레인글로벌,14436,07
61.0,3,12,히라바야시 이사무,미나미 오미,0.0,(주)머스트씨무비릴리징컴퍼니,14297,07
108.0,3,1,사이먼 커티스,헬렌 미렌,0.0,(주)팝엔터테인먼트,144744,07
117.0,2,1,포덕희,천쿤,0.0,(주)누리픽쳐스,10922,08
100.0,2,2,조쉬 트랭크,마일즈 텔러,0.0,이십세기폭스코리아(주),399667,08
107.0,3,1,난니 모레티,마르게리타 부이,0.0,(주)티캐스트,10136,08
105.0,3,5,장-프랑소와 리셰,뱅상 카셀,1.0,주식회사 씨네룩스,5258,08
95.0,2,2,니마 누리자데,제시 아이젠버그,1.0,(주)씨제이이엔엠,161382,08
95.0,3,2,에카차이 우에크롱탐,돌프 룬드그렌,1.0,(주)로드하우스,3588,08
88.0,3,12,마티아스 마르지유,마티아스 마르지유,0.0,(주)드림팩트엔터테인먼트,4342,08
93.0,3,8,이반 캐바나,루퍼트 에반스,1.0,(주)영화사오원,3368,08
97.0,1,1,안선경,김소희,0.0,무브먼트,1188,07
96.0,3,1,브누와 쟉꼬,레아 세이두,1.0,주식회사 씨네룩스,14919,08
86.0,3,1,제롬 엔리코,베르나데트 라퐁,1.0,㈜영화사 백두대간,4163,08
85.0,3,12,마크 버튼,저스틴 플레쳐,0.0,(주)박수엔터테인먼트,91856,08
131.0,1,1,민규동,주지훈,1.0,롯데쇼핑㈜롯데엔터테인먼트,1110274,05
90.0,2,12,피에르 꼬팽,산드라 블록,0.0,유니버설픽쳐스인터내셔널 코리아(유),2626097,07
98.0,2,2,마이클 알메레이다,에단 호크,0.0,(주)로드하우스,1297,08
112.0,3,12,시즈노 코분,타카야마 미나미,0.0,(주)씨제이이엔엠,471319,08
131.0,2,2,크리스토퍼 맥쿼리,톰 크루즈,0.0,롯데쇼핑㈜롯데엔터테인먼트,6126488,07
120.0,2,1,빌 포래드,존 쿠삭,0.0,판씨네마(주),27291,07
91.0,1,10,구자환,박영대,0.0,(주)따미픽쳐스,2737,07
113.0,3,1,질스 파겟-브레너,샤를리즈 테론,1.0,(주)스톰픽쳐스코리아,66127,07
96.0,3,12,타카하시 시게하루,토마츠 하루카,0.0,(주)씨제이이엔엠,550961,07
87.0,2,8,리 자니악,로즈 레슬리,0.0,와이드 릴리즈(주),1774,07
94.0,3,1,이바노 데 마테오,지오바나 메조기오르노,1.0,(주)판다미디어,6548,07
95.0,1,10,정세교,김한민,0.0,(주)넥스트엔터테인먼트월드(NEW),8897,05
82.0,3,12,허버트 베일란드,캐롤린 케베쿠스,0.0,(주)영화사 빅,35119,07
66.0,3,12,에즈라 와이즈,전태열,0.0,(주)팝엔터테인먼트,38219,06
105.0,3,12,키시 세이지,사토 사토미,0.0,(주)머스트씨무비릴리징컴퍼니,1777,06
125.0,2,2,앨런 테일러,아놀드 슈왈제네거,0.0,롯데쇼핑㈜롯데엔터테인먼트,3240370,07
97.0,2,8,리 워넬,스테파니 스콧,0.0,유니버설픽쳐스인터내셔널 코리아(유),825517,07
130.0,3,1,리브 울만,제시카 차스테인,0.0,그린나래미디어(주),4438,06
105.0,2,2,크리스 콜럼버스,아담 샌들러,0.0,유니버설픽쳐스인터내셔널 코리아(유),681945,07
101.0,2,12,피트 닥터,다이안 레인,0.0,월트디즈니컴퍼니코리아(주),4969735,07
94.0,1,10,장희선,김조광수,0.0,(주)영화사 진진,4586,06
145.0,3,1,디파 메타,사탸 바바,0.0,(주)나이너스엔터테인먼트,1238,07
92.0,2,3,에이미 버그,다코타 패닝,0.0,와이드 릴리즈(주),6507,07
83.0,2,8,데이빗 겔브,올리비아 와일드,0.0,(유)조이앤시네마,27445,07
118.0,1,7,김진영,진세연,0.0,롯데쇼핑㈜롯데엔터테인먼트,472693,04
120.0,2,2,닐 블롬캠프,휴 잭맨,0.0,유니버설픽쳐스인터내셔널 코리아(유),573661,03
83.0,3,8,윌 캐논,마리아 벨로,0.0,(주)와우픽쳐스,40643,06
115.0,2,5,세스 맥팔레인,마크 월버그,1.0,유니버설픽쳐스인터내셔널 코리아(유),170647,06
108.0,3,7,브누와 쟉꼬,샤를로뜨 갱스부르,0.0,주식회사 씨네룩스,6107,04
85.0,2,7,조엘 버그발,사라 미셀 겔러,0.0,(주)미디어데이,3625,06
94.0,2,2,브라이언 A 밀러,크레이그 페어브라스,0.0,(주)미디어데이,3711,06
53.0,3,12,하타 마사미,타카야마 미나미,0.0,(주)팝엔터테인먼트,6376,06
115.0,2,1,마이클 호프만,미셸 모나한,0.0,메가박스중앙(주)플러스엠,13399,06
99.0,3,1,찰스 비네임,브루스 그린우드,0.0,(주)엣나인필름,14893,06
95.0,3,5,앤디 해밀턴,로자먼드 파이크,0.0,(주)스톰픽쳐스코리아,13939,05
120.0,3,1,마츠오카 조지,코바야시 카오루,0.0,(주)영화사 진진,132853,06
116.0,3,2,소노 시온,스즈키 료헤이,1.0,어뮤즈,1761,06
108.0,1,7,김정권,박해진,0.0,(주)마인스 엔터테인먼트,3933,01
98.0,1,1,이광국,유준상,0.0,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),4805,02
89.0,2,11,랄프 지만,사무엘 L. 잭슨,1.0,(주)누리픽쳐스,11287,06
124.0,2,2,콜린 트레보로우,크리스 프랫,0.0,유니버설픽쳐스인터내셔널 코리아(유),5547463,06
129.0,2,2,브래드 버드,조지 클루니,0.0,월트디즈니컴퍼니코리아(주),265810,05
108.0,3,5,마이클 윈터바텀,스티브 쿠건,0.0,찬란,21603,06
92.0,2,2,조 린치,셀마 헤이엑,1.0,와이드 릴리즈(주),3223,06
105.0,3,8,아사토 마리,나카조 아야미,0.0,(주)스톰픽쳐스코리아,36371,06
114.0,2,2,브래드 페이튼,드웨인 존슨,0.0,워너브러더스 코리아(주),1716455,06
114.0,2,5,엘리자베스 뱅크스,안나 켄드릭,0.0,유니버설픽쳐스인터내셔널 코리아(유),75598,05
137.0,2,3,다니엘 에스피노사,톰 하디,1.0,(주)넥스트엔터테인먼트월드(NEW),21604,05
90.0,3,12,도미니크 몽페리,세스 그린,0.0,(주)영화사오원,18900,02
80.0,2,12,척 파워스,엄상현,0.0,롯데쇼핑㈜롯데엔터테인먼트,98495,04
79.0,3,12,왕운비,이재현,0.0,와이드 릴리즈(주),40374,04
81.0,3,12,세르지오 맨피오,김경희,0.0,예지림엔터테인먼트,24936,04
85.0,2,8,데렉 리,데렉 리,1.0,(주)콘텐츠판다,3047,01
96.0,2,5,토마스 맥카시,아담 샌들러,0.0,씨네그루(주)다우기술,41444,04
100.0,3,5,데이빗 O. 러셀,제이크 질렌할,0.0,(주)프레인글로벌,9454,05
73.0,3,12,스즈키 신고,나미카와 다이스케,0.0,(주)머스트씨무비릴리징컴퍼니,1509,04
86.0,2,7,맥스 니콜스,마일즈 텔러,1.0,와이드 릴리즈(주),5108,05
109.0,3,1,수잔 비에르,브래들리 쿠퍼,1.0,(주)영화사 진진,4726,04
121.0,2,2,폴 페이그,주드 로,0.0,이십세기폭스코리아(주),2318748,05
196.0,3,1,누리 빌제 세일란,할룩 빌기너,0.0,㈜영화사 백두대간,8297,05
117.0,3,3,야마자키 타카시,소메타니 쇼타,1.0,판씨네마(주),63560,05
82.0,2,8,레오 가브리아제,샐리 헤닝,0.0,유니버설픽쳐스인터내셔널 코리아(유),219892,05
101.0,3,5,아민 도라,조르주 카바즈,0.0,(주)영화사오원,2696,05
85.0,3,12,루이 클리시,알랭 샤바,0.0,(주)나이너스엔터테인먼트,15315,04
142.0,3,2,서극,양가휘,0.0,(주)누리픽쳐스,4930,04
85.0,2,12,최윤석,멜라니 그리피스,0.0,(주)씨제이이엔엠,285084,04
86.0,1,10,조정래,김성근,0.0,오퍼스픽쳐스(유),31137,04
83.0,1,10,허철,최미라,0.0,미라클필름,3399,01
106.0,3,1,아시아 아르젠토,샤를로뜨 갱스부르,0.0,(주)엣나인필름,4392,04
115.0,3,2,피에르 모렐,숀 펜,1.0,롯데쇼핑㈜롯데엔터테인먼트,107505,04
96.0,3,12,타카하시 와타루,야지마 아키코,0.0,(주)이수C&E,150226,04
129.0,3,1,제임스 켄트,알리시아 비칸데르,0.0,판씨네마(주),8622,04
112.0,2,1,해롤드 크론크,쉐인 하퍼,0.0,주식회사 마운틴픽쳐스,38379,04
99.0,2,8,데이빗 로버트 밋첼,마이카 먼로,1.0,(주)영화사오원,33602,04
111.0,3,12,코바야시 츠네오,다케우치 준코,0.0,와이드 릴리즈(주),52833,02
118.0,2,11,댄 길로이,제이크 질렌할,1.0,(주)스톰픽쳐스코리아,56607,02
89.0,3,1,닐스 타베니어,자크 검블린,0.0,(주)영화사 빅,33066,04
89.0,2,8,스틸즈 화이트,올리비아 쿡,0.0,유니버설픽쳐스인터내셔널 코리아(유),73716,04
150.0,3,1,베르트랑 보넬로,가스파르 울리엘,1.0,(주)팝엔터테인먼트,8109,04
80.0,1,7,김미연,강필선,1.0,(주)케이알씨지,1031,03
